cod_loc,id_prov,id_departamento,observaciones,categoria,subcategoria,provincia,departamento,localidad,nombre,domicilio,piso,CP,cod_area,telefono,mail,web,informacion,latitud,longitud,TipoLatitudLongitud,actividad_especifica,denominacion_especifica,fuente,tipo_gestion,inicio_act,capacidad,ano_actualizacion
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Beckett,Guardia Vieja 3556,P.B.,1197,11,48675185,teatrobeckett@gmail.com,www.teatrobeckett.com,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.60192700,-58.41480900,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2005,79,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La vieja Guarida,Guardia Vieja 3777,,1288,11,35351609,,www.laviejaguarida.com.ar/,,-34.60098900,-58.41737400,Precisa,"Teatro,cursos,tallere y seminarios",,Plan Podesta 2020 / Relevamiento SINCA,Privado,2012,40,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Casa teatro estudio,Guardia Vieja 4257,,1192,11,63002250,teatroestudiocasa@gmail.com,www.casateatroestudio.com/,,-34.60023600,-58.42468000,Precisa,"Sala, clases y talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Buenas Artes,Guatemala 4484,P.B.,1425,11,35312193,teatrobuenasartes@gmail.com,www.bsartes.com.ar,A la italiana,-34.58799000,-58.42248000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2013,58,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Onirico,Guatemala 6084,s/d,s/d,s/d,s/d,palermoonirico@gmail.com.ar,s/d,s/d,-34.57656000,-58.43690000,Precisa,,s/d,Proteatro 2017 / Relevamiento 2017,Privado,0,50,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El GalpÃ³n de Guevara,Guevara 326,P.B.,1427,11,45544588,galpondeguevara@gmail.com,www.galpondeguevara.com.ar,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.58733000,-58.44950510,Precisa,,s/d,Proteatro 2017 / Relevamiento 2017,Privado,2013,150,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Club Defensores de Bravard,Gurruchaga 1113,s/d,s/d,11,6677705,estudio.bravard@gmail.com,www.estudiobravard.blogspot.com.ar,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.59283385,-58.43456023,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Piso Teatro y Afines,Hidalgo 878,s/d,s/d,11,3565 4520,elpisoteatroyafines@gmail.com,s/d,"Espacio no convencional (tarima, al ras del piso. circular, semicircular) - capacidad sala 2: 48 personas",-34.60893600,-58.44126800,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2006,48,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Empire,HipÃ³lito Yrigoyen 1934,s/d,1089,11,49538254,teatroempire@gmail.com,www.teatroempire.com,A la italiana,-34.61045200,-58.39384600,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1934,296,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Medio Mundo Club de Arte,HipÃ³lito Yrigoyen 2148 ,P.B.,s/d,11,49518819,olindolago@sinectis.com.ar,s/d,s/d,-34.61063200,-58.39683200,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,50,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Luisa Vehil,HipÃ³lito Yrigoyen 3133,P.B.,1207,11,486133861,hernaruben@hotmail.com,www.teatroluidavehil.com,A la italiana - capacidad sala 2: 40 personas; capacidad sala 3: 25 personas,-34.61159600,-58.41072800,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1988,80,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Tangente,Honduras 5317,s/d,s/d,11,48335857,info@latangente.com.ar,www.latangente.com.ar,s/d,-34.58659383,-58.43306191,Precisa,,s/d,Data Cultura /2021,Privado,0,150,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Espacio CallejÃ³n,Humahuaca 3759,s/d,1191,11,48621167,teatrocallejon@yahoo.com.ar,www.espaciocallejon.com,s/d,-34.60228500,-58.41732200,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,100,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Mandril,Humberto Primo 2758,s/d,s/d,11,43086253,info@teatromandril.com,www.teatromandril.com,s/d,-34.62271000,-58.40339000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Galera,Humboldt 1591,s/d,1414,11,47719295,info@lagaleraencantada.com.ar ,www.lagaleraencantada.com.ar,A la italiana,-34.58572500,-58.43633000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1997,99,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,NoAvestruz Espacio de Cultura Independiente,Humboldt 1857,P.B.,1414,11,47776956,hola@noavestruz.com.ar,www.avestruz.org.ar,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.58368200,-58.43407400,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2001,70,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Planta InvestigaciÃ³n & CreaciÃ³n Transversal,InclÃ¡n 2661,,1258,11,67334653,info@plantainclan.com,,,-34.62999900,-58.40168100,Precisa,Sala de teatro y danza,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Circuito Cultural Barracas,Iriarte 2165,P.B.,1289,11,43026825,ccbarracas@speedy.com.ar,www.ccbarracas.com.ar,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.64912900,-58.37777900,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1996,100,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Carpinteria Teatro,Jean Jaures 858,P.B.,1425,11,49615092,lacarpinteria858@gmail.com,www.lacarpinteriateatro.com.ar,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.60042000,-58.40759000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2010,100,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,GargantÃºa,Jorge Newbery 3563,P.B.,1427,11,45555596,teatrogargantua@gmail.com,www.teatrogargantua.com.ar,Cafe concert ,-34.58344900,-58.44909400,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1999,85,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nun Teatro Bar,Juan Ramirez de Velasco 419,,1414,11,48542107,info@nunteatrobar.com.ar,facebook.com/NUNteatrobar/,,-34.59894600,-58.43612300,Precisa,"Teatro,clases,mÃºsica",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Arenal Teatro SRL,Juan Ramirez de Velasco 444,,1414,11,26051812,contacto@elarenal.com.ar,https://teatroesaccion.com/,,-34.59886100,-58.43631800,Precisa,"Sala teatral,clases y talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El MetejÃ³n Tango,Juan RamÃ­rez de Velasco 79,,1414,s/d,s/d,info@elmetejontango.com,http://elmetejontango.com/,s/d,"-34,602018477551",-58.43354567,Precisa,,s/d,Fondo Desarrollar 2020/ Relevamiento SINCA,Privado,0,0,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Savia Espacio Cultural Teatro,JufrÃ© 127,,1414,11,66417220,,https://www.saviacultural.com/,,-34.59781600,-58.43025600,Precisa,"Teatro, cursos y talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,60,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El JufrÃ© Teatro Bar,JufrÃ© 444,,1414,11,30221091,info@eljufre.com.ar,https://eljufre.com.ar/,,-34.59532100,-58.43279500,Precisa,"Sala teatral,clases y talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Opalo,JunÃ­n 380,s/d,1026,11,49513392,elopaloteatro@gmail.com,www.elopaloteatro.blogspot.com.ar,s/d,-34.60483600,-58.39675700,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,50,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro QuirÃ³n,La Plata 1331,,1250,11,39677339,teatroquiron@gmail.com,facebook.com/teatroquiron,,-34.63080390,-58.42637270,Precisa,Teatro de arte dramÃ¡tico y clases de actuaciÃ³n,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cara a Cara,Lascano 2895,P.B.,1417,11,45026456,teatrocaraacara@gmail.com,s/d,A la italiana,-34.60685900,-58.48509800,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1997,60,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Sala de MÃ¡quinas,Lavalle 1145,Subsuelo,1106,11,68611202,demaquinas.sala@gmail.com,s/d,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.60193570,-58.37023670,Precisa,,s/d,Proteatro 2017 / Relevamiento 2017,Privado,2017,50,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Portal,Lavalle 3073,,1190,11,65219619,elportalteatro@gmail.com,facebook.com/PortalTeatro,,-34.60254000,-58.40928000,,,,Fondo Desarrollar 2020,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Espacio SÃ­smico,Lavalleja 960,s/d,s/d,11,47763490,espaciosismico@gmail.com,www.espaciosismico.com,s/d,-34.59766000,-58.42939000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2015,0,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Alambique,LÃ¡zaro Griveo 2350,s/d,1419,11,45718140,info@teatroelalmbique.com,www.teatroelalambique.com,s/d,-34.58076791,-58.49742633,Precisa,"Teatro,talleres,seminarios",s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,150,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Espacio Teatral Los Andes,Leiva 4249 ,s/d,s/d,s/d,49539368,s/d,s/d,s/d,-34.59245000,-58.45020000,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,PÃºblico,0,0,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El ExcÃ©ntrico de la 18 ,Lerma 420 ,s/d,1414,11,47751438,excentrico@fibertel.com.ar,www.elexcentricodela18.com.ar,"Espacio no convencional (tarima, al ras del piso. circular, semicircular) - capacidad sala 2: 30 personas",-34.59486900,-58.43137500,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,70,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Patio de Actores,Lerma 568,s/d,1414,11,47729732,patiodeactores@fibertel.com.ar,www.patiodeactores.com,s/d,-34.59347800,-58.43268800,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,50,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Orfeo,Luis MarÃ­a Campos 1375 ,1Â°,1426,11,53259611,teatroorfeo@gmail.com,s/d,A la italiana,-34.56392000,-58.44222500,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2003,30,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Silencio de Negras,Luis Saenz PeÃ±a 663,P.B.,1110,11,43811445,silenciodenegras@gmail.com,s/d,"Espacio no convencional (tarima, al ras del piso. circular, semicircular) - capacidad sala 2: 50 personas",-34.61633800,-58.38748600,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2003,50,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fandango Teatro,Luis Viale 108,s/d,s/d,11,59764525,fandangoteatro@gmail.com,s/d,s/d,-34.60233000,-58.44403000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2014,50,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Movaq Aquelarre en Movimiento,Malabia 852,,1414,11,39804596,estudioaquelarre@yahoo.com.ar,https://www.estudioaquelarre.com.ar/,,-34.59573700,-58.43477400,Precisa,"Teatro,cursos y talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,2020,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Espacio TBK . Teatro Buster Keaton ,Manuel Trelles 2033,P.B.,1416,11,45862971,espaciotbk@gmail.com,s/d,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.60465400,-58.46570400,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2004,40,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Querida Elena,Margall 1124,s/d,s/d,s/d,s/d,queridaelena@gmail.com,www.queridaelena.blogspot.com.ar,s/d,-34.63084884,-58.36970429,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Taller del Ãngel,Mario Bravo 1239,P.B.,1175,11,49631571,teatrotallerdelangel@yahoo.com.ar,www.tallerdelangel.com.ar,A la italiana - capacidad sala 2: 30 personas; capacidad sala 3:10 personas,-34.59520500,-58.41486800,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2005,90,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Korinthio Teatro,Mario Bravo 437 ,s/d,1175,11,20442400,korinthioteatro@gmail.com,www.korinthioteatro.com.ar,A la italiana,-34.60498800,-58.41686975,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2002,60,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Archibrazo,Mario Bravo 441,s/d,s/d,11,48646412,archivazo@gmail.com,www.archibrazo.org,s/d,-34.60486000,-58.41687000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,84,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Tinglado,Mario Bravo 948,s/d,s/d,11,48631188,teatroeltinglado@hotmail.com,www.teatroeltinglado.com.ar,s/d,-34.59867000,-58.41617000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,144,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El CamarÃ­n de las Musas,Mario Bravo 960,s/d,1175,s/d,s/d,emiliocamarin@gmail.com,www.elcamarindelasmusas.com,Capacidad sala 2: 70 personas,-34.59845600,-58.41603400,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,70,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hasta Trilce,Maza 177,s/d,s/d,11,48621758,s/d,www.hastatrilce.com.ar,s/d,-34.61327260,-58.41639860,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Maza Teatro,Maza 908,,1220,11,6584 6586,lamazateatro@gmail.com,facebook.com/lamazateatro/,,-34.62245600,-58.41491640,Precisa,"Teatro de arte dramÃ¡tico,seminarios",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Estepario ,Medrano 484,1Â°,1179,11,55916879,elesteparioteatro@gmail.com,s/d,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.60527000,-58.42126000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2013,50,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Puerta Medrano,Medrano 688,,1179,s/d,s/d,puertamedrano@gmail.com,facebook.com/puertamedrano/,,-34.60217751,-58.42096641,,,,Fondo Desarrollar 2020,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro La RancherÃ­a,MÃ©xico 1152,P.B.,1097,11,43825862,larancheria.teatro@gmail.com,www.teatrolarancheria.org,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.61533400,-58.38237000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1992,54,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro CalibÃ¡n,Mexico 1428 ,P.B.,1097,11,43810521,prensacaliban@gmail.com,facebook.com/teatrocaliban/,s/d,-34.61550300,-58.38632600,Precisa,"Obras, escuela de teatro y talleres",s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,90,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Timbre 4,MÃ©xico 3554,1Â°,1218,11,49316947,timbre4@timbre4.com,www.timbre4.com,"Espacio no convencional (tarima, al ras del piso. circular, semicircular) - capacidad sala 2: 50 personas",-34.61989929,-58.41594078,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2002,147,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Desguace. Teatro y AlmacÃ©n Cultural ,MÃ©xico 3694,s/d,1223,11,39668740,eldesguaceteatro@gmail.com,www.teatroeldesguace.com,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.61994600,-58.41805400,Precisa,,s/d,ESCENA / Proteatro 2017 ,Privado,2009,50,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Centro Latinoamericano de CreaciÃ³n e InvestigaciÃ³n Teatral CELCIT ,Moreno 431,s/d,1091,11,43421026,correo@celcit.org.ar,www.celcit.org.ar,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.61123942,-58.37245690,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1975,80,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mil80Teatro,MuÃ±ecas 1080,,1414,11,28588117,,facebook.com/mil80teatro/,,-34.59825670,-58.44850990,Precisa,"Teatro,espectÃ¡culos musicales",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Pasillo al Fondo,MuÃ±iz 1288,,1255,11,49229133,pasilloalfondoespaciocultural@gmail.com,facebook.com/pasilloalfondoteatro/,,-34.62900970,-58.42512030,Precisa,"Sala de teatro,sala de ensayo,espacio de arte",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
02000010,02,02000,,Salas de Teatro,,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Chacarerean Teatre,Nicaragua 5565,P.B.,1414,11,47759010,info@chacarereanteatre.com.ar,www.chacarereanteatre.com.ar,A la italiana,-34.58196300,-58.43316100,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2003,176,2020
